Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Time Coraá∆o;;;;;;;;;;;;;;;;;
07/01/2020;1;53;55;67;68;77;78;PALMASUDESE;;;;;;;;;;;;;;;;;
09/01/2020;10;18;43;48;51;61;80;SANTOSUDESE;;;;;;;;;;;;;;;;;
11/01/2020;24;25;37;44;49;54;59;SANTOSUDESE;;;;;;;;;;;;;;;;;
14/01/2020;7;26;46;48;50;64;78;CEARASUDESE;;;;;;;;;;;;;;;;;
16/01/2020;8;35;42;53;61;69;78;REMOASUDESE;;;;;;;;;;;;;;;;;
18/01/2020;26;33;50;51;69;77;78;IPATINGAESE;;;;;;;;;;;;;;;;;
21/01/2020;2;8;15;22;39;52;73;GREMIOGAESE;;;;;;;;;;;;;;;;;
23/01/2020;7;12;13;18;64;68;78;JOINVILLESE;;;;;;;;;;;;;;;;;
25/01/2020;15;17;26;30;46;58;80;DESPORTIVAE;;;;;;;;;;;;;;;;;
28/01/2020;8;11;18;34;41;61;66;S RAIMUNDOE;;;;;;;;;;;;;;;;;
30/01/2020;2;26;27;30;43;49;60;BAHIAMUNDOE;;;;;;;;;;;;;;;;;
01/02/2020;3;29;43;51;66;68;71;CRBIAMUNDOE;;;;;;;;;;;;;;;;;
04/02/2020;20;26;35;36;41;64;70;PONTE PRETA;;;;;;;;;;;;;;;;;
06/02/2020;11;17;22;34;61;64;80;BRASILIENSE;;;;;;;;;;;;;;;;;
08/02/2020;4;25;26;44;46;59;64;RB BRAGANTINO;;;;;;;;;;;;;;;;;
11/02/2020;1;10;21;27;36;59;61;CORITIBANTINO;;;;;;;;;;;;;;;;;
13/02/2020;17;23;24;26;44;70;71;PONTE PRETANO;;;;;;;;;;;;;;;;;
15/02/2020;9;18;35;48;70;76;79;OLARIAPRETANO;;;;;;;;;;;;;;;;;
18/02/2020;3;7;14;46;62;71;80;INTER LIMEIRA;;;;;;;;;;;;;;;;;
20/02/2020;3;7;56;69;71;73;74;FLUMINENSEIRA;;;;;;;;;;;;;;;;;
22/02/2020;1;6;9;17;26;39;66;RIVERNENSEIRA;;;;;;;;;;;;;;;;;
26/02/2020;11;20;24;56;57;60;68;SAMP CORREARA;;;;;;;;;;;;;;;;;
27/02/2020;13;38;48;57;62;66;69;GAMA CORREARA;;;;;;;;;;;;;;;;;
29/02/2020;3;14;16;17;54;70;78;PAYSANDUREARA;;;;;;;;;;;;;;;;;
03/03/2020;18;35;36;43;47;48;70;CRBSANDUREARA;;;;;;;;;;;;;;;;;
05/03/2020;7;16;28;35;64;73;78;RIO BRANCOARA;;;;;;;;;;;;;;;;;
07/03/2020;5;46;52;61;62;75;80;REMOBRANCOARA;;;;;;;;;;;;;;;;;
10/03/2020;1;4;11;25;36;50;78;UBERLANDIAARA;;;;;;;;;;;;;;;;;
12/03/2020;6;11;19;20;23;27;78;U BARBARENSEA;;;;;;;;;;;;;;;;;
14/03/2020;14;26;43;53;65;70;72;RIVERBARENSEA;;;;;;;;;;;;;;;;;
17/03/2020;33;47;50;58;69;72;80;UBERLANDIASEA;;;;;;;;;;;;;;;;;
19/03/2020;7;11;26;37;45;77;80;CSARLANDIASEA;;;;;;;;;;;;;;;;;
21/03/2020;16;29;55;57;69;74;75;RB BRAGANTINO;;;;;;;;;;;;;;;;;
24/03/2020;36;51;53;54;58;59;70;NACIONALNTINO;;;;;;;;;;;;;;;;;
26/03/2020;2;5;7;22;39;43;70;RORAIMALNTINO;;;;;;;;;;;;;;;;;
28/03/2020;3;12;22;32;63;64;76;NACIONALNTINO;;;;;;;;;;;;;;;;;
31/03/2020;6;31;46;50;54;65;75;RIO BRANCOINO;;;;;;;;;;;;;;;;;
02/04/2020;4;24;37;62;64;73;79;XV PIRACICABA;;;;;;;;;;;;;;;;;
04/04/2020;1;17;24;29;50;58;62;BRASILIENSEBA;;;;;;;;;;;;;;;;;
07/04/2020;21;27;35;43;44;72;80;NACIONALNSEBA;;;;;;;;;;;;;;;;;
09/04/2020;8;14;17;21;36;39;46;PALMASALNSEBA;;;;;;;;;;;;;;;;;
11/04/2020;3;13;14;37;50;51;77;PORT DESPORTA;;;;;;;;;;;;;;;;;
14/04/2020;22;23;29;62;76;79;80;JOINVILLEORTA;;;;;;;;;;;;;;;;;
16/04/2020;5;10;21;23;24;39;64;RIO BRANCORTA;;;;;;;;;;;;;;;;;
18/04/2020;8;13;18;37;43;54;70;CSA BRANCORTA;;;;;;;;;;;;;;;;;
20/04/2020;8;19;30;31;33;53;80;VILA NOVAORTA;;;;;;;;;;;;;;;;;
23/04/2020;4;9;29;32;40;50;66;U BARBARENSEA;;;;;;;;;;;;;;;;;
25/04/2020;2;5;17;38;51;72;75;FLUMINENSESEA;;;;;;;;;;;;;;;;;
28/04/2020;12;24;25;46;57;66;73;PARANAENSESEA;;;;;;;;;;;;;;;;;
30/04/2020;19;21;32;33;42;45;66;GUARANINSESEA;;;;;;;;;;;;;;;;;
02/05/2020;2;5;13;18;22;26;72;FORTALEZAESEA;;;;;;;;;;;;;;;;;
05/05/2020;4;11;14;18;52;65;75;CSATALEZAESEA;;;;;;;;;;;;;;;;;
07/05/2020;6;20;24;33;48;61;79;PAYSANDUAESEA;;;;;;;;;;;;;;;;;
09/05/2020;12;18;27;28;34;60;67;XV PIRACICABA;;;;;;;;;;;;;;;;;
12/05/2020;2;9;14;28;32;37;53;SERGIPECICABA;;;;;;;;;;;;;;;;;
14/05/2020;10;23;45;47;71;73;75;JI-PARANACABA;;;;;;;;;;;;;;;;;
16/05/2020;14;23;30;45;74;76;79;TREZERANACABA;;;;;;;;;;;;;;;;;
19/05/2020;18;22;26;37;49;58;70;CRBZERANACABA;;;;;;;;;;;;;;;;;
21/05/2020;1;23;46;48;65;66;73;FLUMINENSEABA;;;;;;;;;;;;;;;;;
23/05/2020;13;33;36;41;56;74;76;AMERICANOEABA;;;;;;;;;;;;;;;;;
26/05/2020;2;11;13;16;18;31;56;BAHIACANOEABA;;;;;;;;;;;;;;;;;
28/05/2020;3;4;28;34;55;65;66;RIO BRANCOABA;;;;;;;;;;;;;;;;;
30/05/2020;10;22;29;57;70;75;78;SANTO ANDREBA;;;;;;;;;;;;;;;;;
02/06/2020;9;13;17;20;25;50;73;BRASILIENSEBA;;;;;;;;;;;;;;;;;
04/06/2020;9;27;30;42;56;63;64;UNIAO S JOAOA;;;;;;;;;;;;;;;;;
06/06/2020;3;8;11;52;58;59;67;CRICIUMAJOAOA;;;;;;;;;;;;;;;;;
09/06/2020;18;40;50;52;53;60;68;JUVENTUSJOAOA;;;;;;;;;;;;;;;;;
12/06/2020;9;25;27;48;56;68;73;ABCENTUSJOAOA;;;;;;;;;;;;;;;;;
13/06/2020;4;11;22;34;40;45;69;PAYSANDUJOAOA;;;;;;;;;;;;;;;;;
16/06/2020;16;23;41;59;65;72;79;VITORIAUJOAOA;;;;;;;;;;;;;;;;;
18/06/2020;33;38;52;56;66;67;80;AMERICAUJOAOA;;;;;;;;;;;;;;;;;
20/06/2020;1;5;9;22;26;44;57;BARUERIUJOAOA;;;;;;;;;;;;;;;;;
23/06/2020;21;25;51;60;62;71;73;VASCO DA GAMA;;;;;;;;;;;;;;;;;
25/06/2020;12;26;27;37;42;52;62;PALMASDA GAMA;;;;;;;;;;;;;;;;;
27/06/2020;3;10;19;27;30;43;73;GREMIODA GAMA;;;;;;;;;;;;;;;;;
30/06/2020;3;16;30;39;41;47;61;VASCO DA GAMA;;;;;;;;;;;;;;;;;
02/07/2020;19;22;25;49;65;79;80;FLUMINENSEAMA;;;;;;;;;;;;;;;;;
04/07/2020;4;31;37;46;51;58;61;MARILIANSEAMA;;;;;;;;;;;;;;;;;
07/07/2020;3;7;17;26;58;66;73;RB BRAGANTINO;;;;;;;;;;;;;;;;;
09/07/2020;11;13;16;46;49;64;80;PAYSANDUNTINO;;;;;;;;;;;;;;;;;
11/07/2020;16;31;34;44;49;50;78;FIGUEIRENSENO;;;;;;;;;;;;;;;;;
14/07/2020;17;32;50;53;57;65;79;REMOEIRENSENO;;;;;;;;;;;;;;;;;
16/07/2020;23;47;48;64;68;76;77;CEARAIRENSENO;;;;;;;;;;;;;;;;;
18/07/2020;28;32;34;41;46;58;71;JUVENTUDESENO;;;;;;;;;;;;;;;;;
21/07/2020;12;37;38;50;55;75;76;CEARATUDESENO;;;;;;;;;;;;;;;;;
23/07/2020;5;21;26;41;47;75;80;VILA NOVASENO;;;;;;;;;;;;;;;;;
25/07/2020;21;32;34;40;46;48;73;JUVENTUDESENO;;;;;;;;;;;;;;;;;
28/07/2020;16;25;27;56;65;71;73;FIGUEIRENSENO;;;;;;;;;;;;;;;;;
30/07/2020;25;26;43;50;51;67;73;U BARBARENSEO;;;;;;;;;;;;;;;;;
01/08/2020;17;37;42;44;55;63;79;FLUMINENSESEO;;;;;;;;;;;;;;;;;
04/08/2020;2;10;18;34;47;61;75;PALMEIRASESEO;;;;;;;;;;;;;;;;;
06/08/2020;11;14;20;50;54;57;74;RORAIMAASESEO;;;;;;;;;;;;;;;;;
08/08/2020;4;9;46;55;62;78;79;UBERLANDIASEO;;;;;;;;;;;;;;;;;
11/08/2020;17;40;46;55;58;64;69;SANTA CRUZSEO;;;;;;;;;;;;;;;;;
13/08/2020;21;45;51;53;62;64;75;SERGIPERUZSEO;;;;;;;;;;;;;;;;;
15/08/2020;17;22;24;26;45;66;74;TREZEPERUZSEO;;;;;;;;;;;;;;;;;
18/08/2020;13;33;47;48;52;69;77;CRICIUMAUZSEO;;;;;;;;;;;;;;;;;
20/08/2020;6;10;29;32;39;40;55;ATHLETICOZSEO;;;;;;;;;;;;;;;;;
22/08/2020;7;12;33;46;48;53;54;PAYSANDUOZSEO;;;;;;;;;;;;;;;;;
25/08/2020;33;34;39;41;48;51;67;CRICIUMAOZSEO;;;;;;;;;;;;;;;;;
27/08/2020;2;4;16;39;43;69;77;PONTE PRETAEO;;;;;;;;;;;;;;;;;
29/08/2020;19;22;29;43;67;71;76;RIVER PRETAEO;;;;;;;;;;;;;;;;;
01/09/2020;10;12;19;21;23;36;43;VASCO DA GAMA;;;;;;;;;;;;;;;;;
03/09/2020;7;20;35;49;60;61;72;MIXTO DA GAMA;;;;;;;;;;;;;;;;;
05/09/2020;1;17;34;41;60;70;75;S RAIMUNDOAMA;;;;;;;;;;;;;;;;;
08/09/2020;1;8;17;47;75;78;79;FIGUEIRENSEMA;;;;;;;;;;;;;;;;;
10/09/2020;4;6;20;38;52;62;80;YPIRANGA;;;;;;;;;;;;;;;;;
12/09/2020;8;9;25;32;46;70;77;GOIAS;;;;;;;;;;;;;;;;;
15/09/2020;3;10;15;30;43;52;80;UBERLANDIA;;;;;;;;;;;;;;;;;
17/09/2020;5;23;39;52;58;59;77;VASCO DA GAMA;;;;;;;;;;;;;;;;;
19/09/2020;8;23;26;31;44;59;78;VASCO DA GAMA;;;;;;;;;;;;;;;;;
22/09/2020;15;49;55;59;61;76;77;RIO BRANCO;;;;;;;;;;;;;;;;;
24/09/2020;4;7;21;45;72;79;80;CRICIUMA;;;;;;;;;;;;;;;;;
26/09/2020;7;11;37;44;47;66;74;AMERICA;;;;;;;;;;;;;;;;;
29/09/2020;14;17;26;34;38;49;80;OPERARIO;;;;;;;;;;;;;;;;;
01/10/2020;3;10;16;22;24;25;40;RIVER;;;;;;;;;;;;;;;;;
03/10/2020;20;36;55;62;72;74;76;BAHIA;;;;;;;;;;;;;;;;;
06/10/2020;3;16;19;25;37;39;67;BOTAFOGO;;;;;;;;;;;;;;;;;
08/10/2020;3;10;12;18;21;26;41;BANGU;;;;;;;;;;;;;;;;;
10/10/2020;18;28;30;38;50;55;73;TREZE;;;;;;;;;;;;;;;;;
13/10/2020;21;28;30;49;54;59;76;BOTAFOGO;;;;;;;;;;;;;;;;;
15/10/2020;3;39;41;53;60;66;70;JI-PARANA;;;;;;;;;;;;;;;;;
17/10/2020;3;9;23;33;36;41;51;RIO BRANCO;;;;;;;;;;;;;;;;;
20/10/2020;12;26;48;67;71;77;80;PAYSANDU;;;;;;;;;;;;;;;;;
22/10/2020;3;13;28;39;50;72;73;UNIAO S JOAO;;;;;;;;;;;;;;;;;
24/10/2020;1;10;14;25;47;48;50;VILA NOVA;;;;;;;;;;;;;;;;;
27/10/2020;2;7;42;57;63;64;67;AMERICA;;;;;;;;;;;;;;;;;
29/10/2020;7;8;13;15;19;26;72;CSA;;;;;;;;;;;;;;;;;
31/10/2020;4;19;27;49;52;56;79;AMERICANO;;;;;;;;;;;;;;;;;
03/11/2020;7;8;17;18;21;39;40;JOINVILLE;;;;;;;;;;;;;;;;;
05/11/2020;7;15;24;34;45;63;79;GUARANI;;;;;;;;;;;;;;;;;
07/11/2020;22;23;31;40;41;64;73;IPATINGA;;;;;;;;;;;;;;;;;
10/11/2020;11;15;17;20;48;51;71;GAMA;;;;;;;;;;;;;;;;;
12/11/2020;31;32;41;47;57;66;73;PAYSANDU;;;;;;;;;;;;;;;;;
14/11/2020;6;17;21;33;44;53;64;MOTO CLUBE;;;;;;;;;;;;;;;;;
17/11/2020;19;28;35;40;43;74;75;PALMAS;;;;;;;;;;;;;;;;;
19/11/2020;6;9;31;32;48;57;72;AMERICA;;;;;;;;;;;;;;;;;
21/11/2020;2;21;28;42;68;69;74;PONTE PRETA;;;;;;;;;;;;;;;;;
24/11/2020;29;32;34;36;47;67;79;INTER LIMEIRA;;;;;;;;;;;;;;;;;
26/11/2020;15;31;40;45;61;68;78;CRUZEIRO;;;;;;;;;;;;;;;;;
28/11/2020;8;10;17;31;32;34;63;PALMAS;;;;;;;;;;;;;;;;;
01/12/2020;2;4;18;27;29;45;63;PAULISTA;;;;;;;;;;;;;;;;;
03/12/2020;6;36;39;43;44;71;77;AMERICA;;;;;;;;;;;;;;;;;
05/12/2020;36;50;52;56;64;72;75;TREZE;;;;;;;;;;;;;;;;;
08/12/2020;12;18;21;34;47;57;72;BARUERI;;;;;;;;;;;;;;;;;
10/12/2020;3;13;17;27;37;54;59;ATLETICO;;;;;;;;;;;;;;;;;
12/12/2020;2;9;32;48;63;65;67;BOTAFOGO;;;;;;;;;;;;;;;;;
15/12/2020;5;10;13;22;48;54;73;PALMAS;;;;;;;;;;;;;;;;;
17/12/2020;21;29;34;38;46;60;77;MIXTO;;;;;;;;;;;;;;;;;
19/12/2020;3;17;37;50;56;59;73;CSA;;;;;;;;;;;;;;;;;
22/12/2020;3;15;34;48;53;71;76;S RAIMUNDO;;;;;;;;;;;;;;;;;
24/12/2020;7;25;28;34;48;55;61;CRUZEIRO;;;;;;;;;;;;;;;;;
26/12/2020;6;7;31;42;49;53;60;ATLETICO;;;;;;;;;;;;;;;;;
29/12/2020;14;18;23;29;41;49;54;VITORIA;;;;;;;;;;;;;;;;;
31/12/2020;1;4;32;59;62;71;79;JUVENTUDE;;;;;;;;;;;;;;;;;
05/01/2021;1;22;28;62;64;67;78;RORAIMA;;;;;;;;;;;;;;;;;
07/01/2021;2;22;34;44;58;64;74;PORT DESPORT;;;;;;;;;;;;;;;;;
09/01/2021;6;28;29;35;55;75;80;SPORT;;;;;;;;;;;;;;;;;
12/01/2021;17;22;30;34;37;42;59;VASCO DA GAMA;;;;;;;;;;;;;;;;;
14/01/2021;3;11;12;23;36;67;78;VASCO DA GAMA;;;;;;;;;;;;;;;;;
16/01/2021;3;15;17;25;27;72;75;SPORT;;;;;;;;;;;;;;;;;
19/01/2021;2;19;21;27;28;56;65;DESPORTIVA;;;;;;;;;;;;;;;;;
21/01/2021;1;8;9;11;12;21;24;GREMIO;;;;;;;;;;;;;;;;;
23/01/2021;5;21;32;49;55;60;61;FIGUEIRENSE;;;;;;;;;;;;;;;;;
26/01/2021;16;21;26;31;38;59;68;OLARIA;;;;;;;;;;;;;;;;;
28/01/2021;25;29;33;41;45;58;77;BANGU;;;;;;;;;;;;;;;;;
30/01/2021;5;14;26;42;50;72;80;YPIRANGA;;;;;;;;;;;;;;;;;
02/02/2021;10;32;35;53;63;68;77;PAULISTA;;;;;;;;;;;;;;;;;
04/02/2021;13;19;46;61;65;75;79;REMO;;;;;;;;;;;;;;;;;
06/02/2021;2;29;46;53;61;64;65;REMO;;;;;;;;;;;;;;;;;
09/02/2021;16;23;34;51;61;63;73;INTER LIMEIRA;;;;;;;;;;;;;;;;;
11/02/2021;11;21;32;34;44;72;74;TREZE;;;;;;;;;;;;;;;;;
13/02/2021;5;14;21;45;54;68;77;JI-PARANA;;;;;;;;;;;;;;;;;
18/02/2021;15;18;27;45;49;51;78;ATLETICO;;;;;;;;;;;;;;;;;
20/02/2021;17;22;37;39;45;51;70;BANGU;;;;;;;;;;;;;;;;;
23/02/2021;39;56;57;59;70;74;75;VILLA NOVA;;;;;;;;;;;;;;;;;
25/02/2021;26;27;34;39;58;64;76;TREZE;;;;;;;;;;;;;;;;;
27/02/2021;15;42;48;49;62;69;76;AMERICA;;;;;;;;;;;;;;;;;
02/03/2021;14;25;31;33;45;70;75;SANTA CRUZ;;;;;;;;;;;;;;;;;
04/03/2021;13;32;33;36;37;68;79;MARILIA;;;;;;;;;;;;;;;;;
06/03/2021;8;20;33;46;58;63;77;S RAIMUNDO;;;;;;;;;;;;;;;;;
09/03/2021;2;3;41;51;57;71;73;CRB;;;;;;;;;;;;;;;;;
11/03/2021;7;17;20;28;29;38;39;S RAIMUNDO;;;;;;;;;;;;;;;;;
13/03/2021;3;6;37;38;55;56;77;VASCO DA GAMA;;;;;;;;;;;;;;;;;
16/03/2021;7;9;11;12;45;53;61;CORITIBA;;;;;;;;;;;;;;;;;
18/03/2021;7;20;47;57;65;73;78;SANTO ANDRE;;;;;;;;;;;;;;;;;
20/03/2021;7;18;32;50;63;72;80;AVAI;;;;;;;;;;;;;;;;;
23/03/2021;7;25;41;44;57;65;71;PORT DESPORT;;;;;;;;;;;;;;;;;
25/03/2021;5;22;27;31;54;71;74;AVAI;;;;;;;;;;;;;;;;;
27/03/2021;7;11;22;27;35;43;46;CORITIBA;;;;;;;;;;;;;;;;;
30/03/2021;5;10;26;52;57;63;78;SANTO ANDRE;;;;;;;;;;;;;;;;;
01/04/2021;2;13;20;24;42;67;76;JOINVILLE;;;;;;;;;;;;;;;;;
03/04/2021;5;14;48;58;62;63;67;AVAI;;;;;;;;;;;;;;;;;
06/04/2021;15;25;33;38;48;63;74;YPIRANGA;;;;;;;;;;;;;;;;;
08/04/2021;3;22;27;42;53;55;61;FLUMINENSE;;;;;;;;;;;;;;;;;
10/04/2021;13;15;17;28;38;41;74;JOINVILLE;;;;;;;;;;;;;;;;;
13/04/2021;24;41;44;69;70;71;80;LONDRINA;;;;;;;;;;;;;;;;;
15/04/2021;4;12;22;34;41;45;71;IPATINGA;;;;;;;;;;;;;;;;;
17/04/2021;1;35;43;61;64;78;79;PORT DESPORT;;;;;;;;;;;;;;;;;
20/04/2021;9;17;28;43;47;52;72;JI-PARANA;;;;;;;;;;;;;;;;;
22/04/2021;3;8;13;32;44;51;53;RB BRAGANTINO;;;;;;;;;;;;;;;;;
24/04/2021;5;27;28;44;48;68;79;BOTAFOGO;;;;;;;;;;;;;;;;;
27/04/2021;5;14;20;24;35;58;59;FLUMINENSE;;;;;;;;;;;;;;;;;
29/04/2021;4;5;8;20;23;24;51;VITORIA;;;;;;;;;;;;;;;;;
04/05/2021;3;8;31;44;48;57;70;OPERARIO;;;;;;;;;;;;;;;;;
06/05/2021;6;16;25;26;28;43;59;DESPORTIVA;;;;;;;;;;;;;;;;;
08/05/2021;8;27;35;53;62;65;69;ABC;;;;;;;;;;;;;;;;;
11/05/2021;4;20;30;37;40;50;74;ATLETICO;;;;;;;;;;;;;;;;;
13/05/2021;4;36;54;63;72;74;77;SERGIPE;;;;;;;;;;;;;;;;;
15/05/2021;9;19;24;33;37;47;78;GOIAS;;;;;;;;;;;;;;;;;
18/05/2021;9;10;14;33;37;69;79;JOINVILLE;;;;;;;;;;;;;;;;;
20/05/2021;22;39;40;64;75;77;80;NACIONAL;;;;;;;;;;;;;;;;;
22/05/2021;2;4;18;55;59;70;80;XV PIRACICABA;;;;;;;;;;;;;;;;;
25/05/2021;12;14;35;45;47;64;70;SANTA CRUZ;;;;;;;;;;;;;;;;;
27/05/2021;11;21;31;38;39;55;73;VILA NOVA;;;;;;;;;;;;;;;;;
29/05/2021;8;20;23;39;44;49;55;DESPORTIVA;;;;;;;;;;;;;;;;;
01/06/2021;10;13;42;45;46;66;77;PONTE PRETA;;;;;;;;;;;;;;;;;
05/06/2021;10;24;37;64;68;72;73;PALMAS;;;;;;;;;;;;;;;;;
08/06/2021;29;41;43;44;68;71;80;BARUERI;;;;;;;;;;;;;;;;;
10/06/2021;10;14;18;38;49;62;76;JOINVILLE;;;;;;;;;;;;;;;;;
12/06/2021;11;17;19;21;37;66;69;CORINTHIANS;;;;;;;;;;;;;;;;;
15/06/2021;16;41;50;54;68;76;77;PONTE PRETA;;;;;;;;;;;;;;;;;
17/06/2021;6;19;38;44;48;49;52;FIGUEIRENSE;;;;;;;;;;;;;;;;;
19/06/2021;14;15;22;24;25;31;47;FLUMINENSE;;;;;;;;;;;;;;;;;
22/06/2021;5;17;39;40;55;65;73;ATLETICO;;;;;;;;;;;;;;;;;
24/06/2021;1;8;33;42;43;59;76;INTERNACIONAL;;;;;;;;;;;;;;;;;
26/06/2021;2;3;6;16;24;28;31;LONDRINA;;;;;;;;;;;;;;;;;
29/06/2021;29;32;41;53;55;72;78;BRASILIENSE;;;;;;;;;;;;;;;;;
01/07/2021;6;13;14;17;66;71;75;JOINVILLE;;;;;;;;;;;;;;;;;
03/07/2021;20;21;39;49;61;64;72;MIXTO;;;;;;;;;;;;;;;;;
06/07/2021;15;21;27;36;56;59;66;OPERARIO;;;;;;;;;;;;;;;;;
08/07/2021;11;28;43;55;66;73;77;JUVENTUS;;;;;;;;;;;;;;;;;
10/07/2021;8;24;36;51;61;73;77;CRUZEIRO;;;;;;;;;;;;;;;;;
13/07/2021;5;9;24;36;40;42;76;ATLETICO;;;;;;;;;;;;;;;;;
15/07/2021;6;15;41;45;51;61;69;GAMA;;;;;;;;;;;;;;;;;
17/07/2021;8;21;32;35;50;57;76;RB BRAGANTINO;;;;;;;;;;;;;;;;;
20/07/2021;19;20;23;29;39;67;80;RORAIMA;;;;;;;;;;;;;;;;;
22/07/2021;18;19;42;47;62;65;66;BANGU;;;;;;;;;;;;;;;;;
24/07/2021;6;16;21;23;26;39;44;BRASILIENSE;;;;;;;;;;;;;;;;;
27/07/2021;1;11;13;15;57;65;66;NAUTICO;;;;;;;;;;;;;;;;;
29/07/2021;8;17;50;54;57;63;79;U BARBARENSE;;;;;;;;;;;;;;;;;
31/07/2021;10;20;21;25;29;62;80;PARANA;;;;;;;;;;;;;;;;;
03/08/2021;15;33;39;44;47;48;67;GUARANI;;;;;;;;;;;;;;;;;
05/08/2021;1;7;10;34;35;48;75;TUNA LUSO;;;;;;;;;;;;;;;;;
07/08/2021;11;22;32;62;70;76;78;IPATINGA;;;;;;;;;;;;;;;;;
10/08/2021;10;12;15;36;37;58;68;PAULISTA;;;;;;;;;;;;;;;;;
12/08/2021;13;14;18;22;28;41;55;CSA;;;;;;;;;;;;;;;;;
14/08/2021;25;32;39;57;58;60;61;AVAI;;;;;;;;;;;;;;;;;
17/08/2021;18;28;44;45;52;55;61;RIO BRANCO;;;;;;;;;;;;;;;;;
19/08/2021;7;9;18;38;42;49;71;VASCO DA GAMA;;;;;;;;;;;;;;;;;
21/08/2021;4;23;29;59;63;74;77;RORAIMA;;;;;;;;;;;;;;;;;
24/08/2021;6;10;18;44;55;63;70;JUVENTUS;;;;;;;;;;;;;;;;;
26/08/2021;7;17;20;28;52;57;75;GAMA;;;;;;;;;;;;;;;;;
28/08/2021;7;25;39;48;62;76;77;RB BRAGANTINO;;;;;;;;;;;;;;;;;
31/08/2021;4;10;18;25;61;63;68;MIXTO;;;;;;;;;;;;;;;;;
02/09/2021;4;31;32;58;59;61;80;BANGU;;;;;;;;;;;;;;;;;
04/09/2021;9;29;30;34;41;46;61;AMERICA;;;;;;;;;;;;;;;;;
09/09/2021;26;40;42;64;65;70;73;VILLA NOVA;;;;;;;;;;;;;;;;;
11/09/2021;33;42;62;65;71;73;75;ABC;;;;;;;;;;;;;;;;;
14/09/2021;5;36;41;42;49;59;79;ITUANO;;;;;;;;;;;;;;;;;
16/09/2021;9;15;30;32;40;45;68;DESPORTIVA;;;;;;;;;;;;;;;;;
18/09/2021;8;37;42;49;61;68;79;AMERICA;;;;;;;;;;;;;;;;;
21/09/2021;4;18;26;29;68;73;79;SANTA CRUZ;;;;;;;;;;;;;;;;;
23/09/2021;23;36;43;52;53;69;70;PAYSANDU;;;;;;;;;;;;;;;;;
25/09/2021;10;11;22;31;32;50;75;CORINTHIANS;;;;;;;;;;;;;;;;;
28/09/2021;1;7;9;18;25;41;45;PORT DESPORT;;;;;;;;;;;;;;;;;
30/09/2021;1;22;24;34;39;54;62;PORT DESPORT;;;;;;;;;;;;;;;;;
02/10/2021;2;24;30;45;71;72;75;FLAMENGO;;;;;;;;;;;;;;;;;
05/10/2021;3;15;21;32;36;38;61;INTER LIMEIRA;;;;;;;;;;;;;;;;;
07/10/2021;3;10;16;40;51;52;79;AMERICA;;;;;;;;;;;;;;;;;
09/10/2021;12;18;33;45;49;50;74;RORAIMA;;;;;;;;;;;;;;;;;
14/10/2021;16;21;41;55;61;62;64;MOTO CLUBE;;;;;;;;;;;;;;;;;
16/10/2021;34;48;57;58;69;70;77;INTER LIMEIRA;;;;;;;;;;;;;;;;;
19/10/2021;14;21;23;24;28;47;51;SPORT;;;;;;;;;;;;;;;;;
21/10/2021;9;11;13;44;53;54;60;SAO CAETANO;;;;;;;;;;;;;;;;;
23/10/2021;11;27;42;45;66;74;75;LONDRINA;;;;;;;;;;;;;;;;;
26/10/2021;12;19;32;49;57;58;65;VASCO DA GAMA;;;;;;;;;;;;;;;;;
28/10/2021;16;23;37;42;49;63;77;CSA;;;;;;;;;;;;;;;;;
30/10/2021;4;6;14;18;30;46;47;MOTO CLUBE;;;;;;;;;;;;;;;;;
04/11/2021;34;46;54;67;68;70;77;CORINTHIANS;;;;;;;;;;;;;;;;;
06/11/2021;6;20;28;40;52;53;80;JUVENTUDE;;;;;;;;;;;;;;;;;
09/11/2021;3;9;14;19;34;52;62;AMERICANO;;;;;;;;;;;;;;;;;
11/11/2021;1;21;42;48;49;59;78;SAMP CORREA;;;;;;;;;;;;;;;;;
13/11/2021;18;23;35;38;56;72;80;PAULISTA;;;;;;;;;;;;;;;;;
16/11/2021;8;12;25;29;40;41;73;BARUERI;;;;;;;;;;;;;;;;;
18/11/2021;7;20;22;37;38;47;71;SANTOS;;;;;;;;;;;;;;;;;
20/11/2021;9;11;16;51;69;70;72;VITORIA;;;;;;;;;;;;;;;;;
23/11/2021;1;10;11;19;30;50;80;PORT DESPORT;;;;;;;;;;;;;;;;;
25/11/2021;9;13;18;48;69;77;78;FORTALEZA;;;;;;;;;;;;;;;;;
27/11/2021;1;14;29;41;42;51;67;PARANA;;;;;;;;;;;;;;;;;
30/11/2021;2;13;29;43;44;61;70;BOTAFOGO;;;;;;;;;;;;;;;;;
02/12/2021;9;22;30;32;40;54;62;RORAIMA;;;;;;;;;;;;;;;;;
04/12/2021;15;25;30;33;39;57;74;SPORT;;;;;;;;;;;;;;;;;
07/12/2021;8;22;40;49;60;64;70;ATHLETICO;;;;;;;;;;;;;;;;;
09/12/2021;17;20;28;32;34;36;50;GREMIO;;;;;;;;;;;;;;;;;
11/12/2021;27;34;41;43;49;76;79;UNIAO S JOAO;;;;;;;;;;;;;;;;;
14/12/2021;1;25;61;62;63;64;78;JUVENTUS;;;;;;;;;;;;;;;;;
