Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;;;;;;;;;;;;;;
13/11/2014;29;32;34;39;63;;;;;;;;;;;;;;
14/11/2014;1;16;49;68;74;;;;;;;;;;;;;;
17/11/2014;4;9;53;61;63;;;;;;;;;;;;;;
18/11/2014;2;12;14;17;70;;;;;;;;;;;;;;
19/11/2014;21;33;53;64;80;;;;;;;;;;;;;;
20/11/2014;29;33;58;60;75;;;;;;;;;;;;;;
21/11/2014;9;17;26;42;46;;;;;;;;;;;;;;
22/11/2014;2;3;15;39;63;;;;;;;;;;;;;;
24/11/2014;9;24;35;63;79;;;;;;;;;;;;;;
25/11/2014;17;40;52;54;80;;;;;;;;;;;;;;
26/11/2014;1;4;17;24;42;;;;;;;;;;;;;;
27/11/2014;15;29;43;55;63;;;;;;;;;;;;;;
28/11/2014;17;44;66;70;80;;;;;;;;;;;;;;
29/11/2014;10;13;20;32;50;;;;;;;;;;;;;;
01/12/2014;9;13;16;37;58;;;;;;;;;;;;;;
02/12/2014;11;18;20;29;53;;;;;;;;;;;;;;
03/12/2014;2;11;13;22;29;;;;;;;;;;;;;;
04/12/2014;3;13;26;55;79;;;;;;;;;;;;;;
05/12/2014;9;35;44;57;75;;;;;;;;;;;;;;
06/12/2014;10;36;39;54;79;;;;;;;;;;;;;;
08/12/2014;4;33;44;49;57;;;;;;;;;;;;;;
09/12/2014;2;8;10;58;64;;;;;;;;;;;;;;
10/12/2014;2;6;32;63;66;;;;;;;;;;;;;;
11/12/2014;28;56;58;61;76;;;;;;;;;;;;;;
12/12/2014;17;32;62;67;79;;;;;;;;;;;;;;
13/12/2014;53;55;60;69;70;;;;;;;;;;;;;;
15/12/2014;22;26;58;60;61;;;;;;;;;;;;;;
16/12/2014;27;41;44;70;72;;;;;;;;;;;;;;
17/12/2014;18;22;49;63;65;;;;;;;;;;;;;;
18/12/2014;9;26;39;54;56;;;;;;;;;;;;;;
19/12/2014;13;39;40;45;55;;;;;;;;;;;;;;
20/12/2014;6;8;36;67;72;;;;;;;;;;;;;;
22/12/2014;3;16;25;29;39;;;;;;;;;;;;;;
23/12/2014;9;16;17;28;75;;;;;;;;;;;;;;
24/12/2014;2;6;29;66;80;;;;;;;;;;;;;;
26/12/2014;5;21;24;30;69;;;;;;;;;;;;;;
27/12/2014;34;49;52;77;79;;;;;;;;;;;;;;
29/12/2014;5;13;15;37;39;;;;;;;;;;;;;;
30/12/2014;16;22;67;72;73;;;;;;;;;;;;;;
31/12/2014;5;47;61;77;80;;;;;;;;;;;;;;
02/01/2015;11;16;23;56;61;;;;;;;;;;;;;;
03/01/2015;7;31;59;60;79;;;;;;;;;;;;;;
05/01/2015;10;14;15;29;31;;;;;;;;;;;;;;
06/01/2015;13;18;39;60;68;;;;;;;;;;;;;;
07/01/2015;26;28;31;43;76;;;;;;;;;;;;;;
08/01/2015;6;18;32;48;69;;;;;;;;;;;;;;
09/01/2015;17;19;35;53;76;;;;;;;;;;;;;;
10/01/2015;23;40;45;59;74;;;;;;;;;;;;;;
12/01/2015;33;50;59;60;78;;;;;;;;;;;;;;
13/01/2015;8;9;29;66;79;;;;;;;;;;;;;;
14/01/2015;10;36;44;52;72;;;;;;;;;;;;;;
15/01/2015;28;35;63;64;67;;;;;;;;;;;;;;
16/01/2015;6;11;19;53;72;;;;;;;;;;;;;;
17/01/2015;2;8;9;26;78;;;;;;;;;;;;;;
19/01/2015;25;31;63;67;70;;;;;;;;;;;;;;
20/01/2015;1;26;42;45;72;;;;;;;;;;;;;;
21/01/2015;11;32;47;67;76;;;;;;;;;;;;;;
22/01/2015;18;20;31;34;37;;;;;;;;;;;;;;
23/01/2015;6;49;53;66;67;;;;;;;;;;;;;;
24/01/2015;19;20;33;58;77;;;;;;;;;;;;;;
26/01/2015;10;14;52;74;75;;;;;;;;;;;;;;
27/01/2015;5;26;29;44;59;;;;;;;;;;;;;;
28/01/2015;9;15;35;40;78;;;;;;;;;;;;;;
29/01/2015;36;42;52;62;74;;;;;;;;;;;;;;
30/01/2015;9;12;16;43;67;;;;;;;;;;;;;;
31/01/2015;15;38;40;57;62;;;;;;;;;;;;;;
02/02/2015;22;27;49;52;63;;;;;;;;;;;;;;
03/02/2015;8;9;11;43;73;;;;;;;;;;;;;;
04/02/2015;5;19;34;70;72;;;;;;;;;;;;;;
05/02/2015;18;21;47;48;62;;;;;;;;;;;;;;
06/02/2015;6;11;25;35;74;;;;;;;;;;;;;;
07/02/2015;10;18;55;58;80;;;;;;;;;;;;;;
09/02/2015;18;32;55;64;73;;;;;;;;;;;;;;
10/02/2015;1;19;26;60;61;;;;;;;;;;;;;;
11/02/2015;21;39;41;49;54;;;;;;;;;;;;;;
12/02/2015;19;23;26;53;56;;;;;;;;;;;;;;
13/02/2015;26;28;31;33;62;;;;;;;;;;;;;;
14/02/2015;18;34;65;66;80;;;;;;;;;;;;;;
18/02/2015;30;37;38;52;55;;;;;;;;;;;;;;
19/02/2015;7;30;36;50;66;;;;;;;;;;;;;;
20/02/2015;4;20;21;55;56;;;;;;;;;;;;;;
21/02/2015;23;31;33;34;40;;;;;;;;;;;;;;
23/02/2015;17;39;44;49;57;;;;;;;;;;;;;;
24/02/2015;8;32;42;64;73;;;;;;;;;;;;;;
25/02/2015;23;39;44;52;69;;;;;;;;;;;;;;
26/02/2015;4;32;46;54;66;;;;;;;;;;;;;;
27/02/2015;33;40;56;70;74;;;;;;;;;;;;;;
28/02/2015;12;50;59;73;80;;;;;;;;;;;;;;
02/03/2015;8;31;37;45;71;;;;;;;;;;;;;;
03/03/2015;6;32;54;71;78;;;;;;;;;;;;;;
04/03/2015;3;15;16;19;72;;;;;;;;;;;;;;
05/03/2015;17;18;26;46;59;;;;;;;;;;;;;;
06/03/2015;33;41;43;75;79;;;;;;;;;;;;;;
07/03/2015;5;13;19;34;50;;;;;;;;;;;;;;
09/03/2015;20;24;39;45;77;;;;;;;;;;;;;;
10/03/2015;8;9;33;39;45;;;;;;;;;;;;;;
11/03/2015;17;29;44;71;75;;;;;;;;;;;;;;
12/03/2015;7;22;24;39;58;;;;;;;;;;;;;;
13/03/2015;4;20;35;50;52;;;;;;;;;;;;;;
14/03/2015;5;29;55;62;68;;;;;;;;;;;;;;
16/03/2015;28;45;56;63;68;;;;;;;;;;;;;;
17/03/2015;17;45;52;73;77;;;;;;;;;;;;;;
18/03/2015;19;23;72;79;80;;;;;;;;;;;;;;
19/03/2015;2;3;15;45;75;;;;;;;;;;;;;;
20/03/2015;7;16;32;68;78;;;;;;;;;;;;;;
21/03/2015;21;44;50;66;80;;;;;;;;;;;;;;
23/03/2015;2;12;67;75;78;;;;;;;;;;;;;;
24/03/2015;57;62;65;73;80;;;;;;;;;;;;;;
25/03/2015;6;8;14;20;58;;;;;;;;;;;;;;
26/03/2015;4;14;24;37;78;;;;;;;;;;;;;;
27/03/2015;16;20;29;33;47;;;;;;;;;;;;;;
28/03/2015;20;30;42;64;74;;;;;;;;;;;;;;
30/03/2015;43;50;65;66;68;;;;;;;;;;;;;;
31/03/2015;14;15;27;29;67;;;;;;;;;;;;;;
01/04/2015;1;14;15;22;36;;;;;;;;;;;;;;
02/04/2015;2;16;21;65;79;;;;;;;;;;;;;;
04/04/2015;16;41;63;68;78;;;;;;;;;;;;;;
06/04/2015;2;27;54;56;63;;;;;;;;;;;;;;
07/04/2015;27;30;48;57;67;;;;;;;;;;;;;;
08/04/2015;8;27;28;60;71;;;;;;;;;;;;;;
09/04/2015;3;23;34;45;53;;;;;;;;;;;;;;
10/04/2015;9;38;69;71;73;;;;;;;;;;;;;;
11/04/2015;6;9;29;46;48;;;;;;;;;;;;;;
13/04/2015;26;48;56;63;69;;;;;;;;;;;;;;
14/04/2015;4;8;23;60;71;;;;;;;;;;;;;;
15/04/2015;4;33;50;54;80;;;;;;;;;;;;;;
16/04/2015;11;38;39;58;68;;;;;;;;;;;;;;
17/04/2015;2;8;27;33;55;;;;;;;;;;;;;;
18/04/2015;17;21;28;34;63;;;;;;;;;;;;;;
20/04/2015;15;16;28;55;67;;;;;;;;;;;;;;
22/04/2015;36;52;58;67;76;;;;;;;;;;;;;;
23/04/2015;6;13;15;22;32;;;;;;;;;;;;;;
24/04/2015;12;16;30;55;68;;;;;;;;;;;;;;
25/04/2015;4;7;16;19;62;;;;;;;;;;;;;;
27/04/2015;31;50;59;70;74;;;;;;;;;;;;;;
28/04/2015;1;20;56;71;79;;;;;;;;;;;;;;
29/04/2015;14;29;44;45;47;;;;;;;;;;;;;;
30/04/2015;42;61;64;67;79;;;;;;;;;;;;;;
02/05/2015;5;18;19;31;45;;;;;;;;;;;;;;
04/05/2015;2;5;32;49;60;;;;;;;;;;;;;;
05/05/2015;21;30;31;43;54;;;;;;;;;;;;;;
06/05/2015;1;7;15;22;71;;;;;;;;;;;;;;
07/05/2015;45;47;49;74;80;;;;;;;;;;;;;;
08/05/2015;6;20;24;42;57;;;;;;;;;;;;;;
09/05/2015;13;39;40;50;66;;;;;;;;;;;;;;
11/05/2015;6;27;61;70;72;;;;;;;;;;;;;;
12/05/2015;23;29;49;76;79;;;;;;;;;;;;;;
13/05/2015;5;7;59;60;73;;;;;;;;;;;;;;
14/05/2015;17;35;55;69;75;;;;;;;;;;;;;;
15/05/2015;8;26;31;41;78;;;;;;;;;;;;;;
16/05/2015;21;23;29;49;77;;;;;;;;;;;;;;
18/05/2015;2;8;23;69;75;;;;;;;;;;;;;;
19/05/2015;17;26;37;66;79;;;;;;;;;;;;;;
20/05/2015;4;30;40;54;57;;;;;;;;;;;;;;
21/05/2015;2;5;46;48;65;;;;;;;;;;;;;;
22/05/2015;2;11;20;27;51;;;;;;;;;;;;;;
23/05/2015;5;49;51;65;76;;;;;;;;;;;;;;
25/05/2015;16;25;66;69;78;;;;;;;;;;;;;;
26/05/2015;3;25;33;35;76;;;;;;;;;;;;;;
27/05/2015;14;27;30;31;68;;;;;;;;;;;;;;
28/05/2015;30;36;43;63;72;;;;;;;;;;;;;;
29/05/2015;17;40;55;59;68;;;;;;;;;;;;;;
30/05/2015;9;47;62;64;76;;;;;;;;;;;;;;
01/06/2015;8;40;57;62;73;;;;;;;;;;;;;;
02/06/2015;15;32;36;38;53;;;;;;;;;;;;;;
03/06/2015;2;38;45;47;72;;;;;;;;;;;;;;
05/06/2015;5;17;50;72;75;;;;;;;;;;;;;;
06/06/2015;13;18;29;51;52;;;;;;;;;;;;;;
08/06/2015;6;18;28;49;53;;;;;;;;;;;;;;
09/06/2015;6;27;47;68;78;;;;;;;;;;;;;;
10/06/2015;30;33;61;66;67;;;;;;;;;;;;;;
11/06/2015;9;39;44;65;67;;;;;;;;;;;;;;
12/06/2015;1;16;30;73;80;;;;;;;;;;;;;;
13/06/2015;32;43;64;65;71;;;;;;;;;;;;;;
15/06/2015;2;4;11;28;35;;;;;;;;;;;;;;
24/06/2015;1;15;22;23;47;;;;;;;;;;;;;;
25/06/2015;34;36;52;56;63;;;;;;;;;;;;;;
26/06/2015;19;42;67;72;77;;;;;;;;;;;;;;
27/06/2015;25;45;59;68;75;;;;;;;;;;;;;;
29/06/2015;11;15;32;39;51;;;;;;;;;;;;;;
30/06/2015;20;37;39;61;72;;;;;;;;;;;;;;
01/07/2015;42;53;61;73;80;;;;;;;;;;;;;;
02/07/2015;11;15;16;24;44;;;;;;;;;;;;;;
03/07/2015;32;48;59;65;71;;;;;;;;;;;;;;
04/07/2015;5;43;55;62;76;;;;;;;;;;;;;;
06/07/2015;2;11;17;29;67;;;;;;;;;;;;;;
07/07/2015;7;16;40;60;67;;;;;;;;;;;;;;
08/07/2015;6;34;37;45;75;;;;;;;;;;;;;;
09/07/2015;17;31;54;73;80;;;;;;;;;;;;;;
10/07/2015;27;50;57;70;72;;;;;;;;;;;;;;
11/07/2015;10;15;37;46;60;;;;;;;;;;;;;;
13/07/2015;1;12;43;58;80;;;;;;;;;;;;;;
14/07/2015;48;56;57;58;64;;;;;;;;;;;;;;
15/07/2015;17;36;37;64;66;;;;;;;;;;;;;;
16/07/2015;2;8;36;46;65;;;;;;;;;;;;;;
17/07/2015;11;19;38;40;58;;;;;;;;;;;;;;
18/07/2015;43;52;53;72;80;;;;;;;;;;;;;;
20/07/2015;2;10;26;41;47;;;;;;;;;;;;;;
21/07/2015;5;31;47;72;78;;;;;;;;;;;;;;
22/07/2015;11;20;50;58;74;;;;;;;;;;;;;;
23/07/2015;4;40;51;59;62;;;;;;;;;;;;;;
24/07/2015;21;22;34;49;77;;;;;;;;;;;;;;
25/07/2015;6;8;34;53;61;;;;;;;;;;;;;;
27/07/2015;3;13;35;57;77;;;;;;;;;;;;;;
28/07/2015;11;34;40;43;52;;;;;;;;;;;;;;
29/07/2015;4;9;52;66;80;;;;;;;;;;;;;;
30/07/2015;1;10;12;15;72;;;;;;;;;;;;;;
31/07/2015;6;10;19;23;33;;;;;;;;;;;;;;
01/08/2015;10;50;57;67;70;;;;;;;;;;;;;;
03/08/2015;29;44;52;70;76;;;;;;;;;;;;;;
04/08/2015;35;57;60;66;73;;;;;;;;;;;;;;
05/08/2015;15;21;23;40;43;;;;;;;;;;;;;;
06/08/2015;16;27;33;45;75;;;;;;;;;;;;;;
07/08/2015;9;34;38;48;51;;;;;;;;;;;;;;
08/08/2015;10;34;40;47;52;;;;;;;;;;;;;;
10/08/2015;3;32;55;79;80;;;;;;;;;;;;;;
11/08/2015;12;17;65;77;79;;;;;;;;;;;;;;
12/08/2015;6;24;38;54;72;;;;;;;;;;;;;;
13/08/2015;8;16;18;22;34;;;;;;;;;;;;;;
14/08/2015;17;26;28;50;72;;;;;;;;;;;;;;
15/08/2015;7;29;38;57;76;;;;;;;;;;;;;;
17/08/2015;7;13;38;56;70;;;;;;;;;;;;;;
18/08/2015;8;29;51;61;79;;;;;;;;;;;;;;
19/08/2015;1;32;56;70;77;;;;;;;;;;;;;;
20/08/2015;2;42;59;62;67;;;;;;;;;;;;;;
21/08/2015;11;21;31;43;62;;;;;;;;;;;;;;
22/08/2015;32;61;65;70;80;;;;;;;;;;;;;;
24/08/2015;4;8;16;43;80;;;;;;;;;;;;;;
25/08/2015;3;21;35;55;70;;;;;;;;;;;;;;
26/08/2015;10;14;31;46;74;;;;;;;;;;;;;;
27/08/2015;11;19;27;44;78;;;;;;;;;;;;;;
28/08/2015;3;39;44;76;77;;;;;;;;;;;;;;
29/08/2015;4;15;41;66;71;;;;;;;;;;;;;;
01/09/2015;3;13;44;53;70;;;;;;;;;;;;;;
01/09/2015;5;10;23;76;77;;;;;;;;;;;;;;
02/09/2015;5;7;32;58;69;;;;;;;;;;;;;;
03/09/2015;2;28;29;56;60;;;;;;;;;;;;;;
04/09/2015;15;30;50;58;79;;;;;;;;;;;;;;
05/09/2015;25;27;30;32;65;;;;;;;;;;;;;;
08/09/2015;19;40;50;70;74;;;;;;;;;;;;;;
09/09/2015;5;20;52;58;64;;;;;;;;;;;;;;
10/09/2015;24;33;35;38;42;;;;;;;;;;;;;;
11/09/2015;10;17;50;59;75;;;;;;;;;;;;;;
12/09/2015;2;21;22;37;79;;;;;;;;;;;;;;
14/09/2015;26;33;51;55;69;;;;;;;;;;;;;;
15/09/2015;29;46;48;49;66;;;;;;;;;;;;;;
16/09/2015;11;24;28;41;71;;;;;;;;;;;;;;
17/09/2015;17;43;49;63;71;;;;;;;;;;;;;;
18/09/2015;6;20;24;47;70;;;;;;;;;;;;;;
19/09/2015;14;40;42;51;63;;;;;;;;;;;;;;
21/09/2015;17;39;53;57;73;;;;;;;;;;;;;;
22/09/2015;18;27;51;69;73;;;;;;;;;;;;;;
23/09/2015;13;32;34;54;78;;;;;;;;;;;;;;
24/09/2015;1;8;23;41;59;;;;;;;;;;;;;;
25/09/2015;3;4;5;34;75;;;;;;;;;;;;;;
26/09/2015;5;14;18;43;76;;;;;;;;;;;;;;
28/09/2015;5;6;47;55;66;;;;;;;;;;;;;;
29/09/2015;12;37;39;47;55;;;;;;;;;;;;;;
30/09/2015;31;39;45;69;78;;;;;;;;;;;;;;
01/10/2015;23;32;56;76;77;;;;;;;;;;;;;;
02/10/2015;10;27;47;65;74;;;;;;;;;;;;;;
03/10/2015;35;43;47;56;57;;;;;;;;;;;;;;
05/10/2015;53;62;64;73;76;;;;;;;;;;;;;;
06/10/2015;15;30;37;49;62;;;;;;;;;;;;;;
07/10/2015;12;38;47;77;78;;;;;;;;;;;;;;
08/10/2015;34;35;36;50;55;;;;;;;;;;;;;;
09/10/2015;4;6;21;58;73;;;;;;;;;;;;;;
10/10/2015;6;27;42;59;61;;;;;;;;;;;;;;
13/10/2015;6;13;35;46;49;;;;;;;;;;;;;;
14/10/2015;19;23;35;48;53;;;;;;;;;;;;;;
15/10/2015;31;44;46;52;55;;;;;;;;;;;;;;
16/10/2015;21;32;43;44;76;;;;;;;;;;;;;;
17/10/2015;3;8;34;53;72;;;;;;;;;;;;;;
19/10/2015;17;29;34;48;58;;;;;;;;;;;;;;
20/10/2015;43;48;50;65;66;;;;;;;;;;;;;;
21/10/2015;1;16;32;36;74;;;;;;;;;;;;;;
22/10/2015;1;18;68;79;80;;;;;;;;;;;;;;
23/10/2015;13;26;44;64;68;;;;;;;;;;;;;;
24/10/2015;8;41;47;66;75;;;;;;;;;;;;;;
26/10/2015;12;13;31;49;65;;;;;;;;;;;;;;
27/10/2015;27;38;66;70;76;;;;;;;;;;;;;;
28/10/2015;8;10;31;70;80;;;;;;;;;;;;;;
29/10/2015;31;32;49;50;54;;;;;;;;;;;;;;
30/10/2015;17;22;44;68;78;;;;;;;;;;;;;;
31/10/2015;4;38;44;49;66;;;;;;;;;;;;;;
03/11/2015;10;24;31;42;48;;;;;;;;;;;;;;
04/11/2015;8;15;20;24;47;;;;;;;;;;;;;;
05/11/2015;7;12;17;51;53;;;;;;;;;;;;;;
06/11/2015;15;46;56;57;80;;;;;;;;;;;;;;
07/11/2015;18;41;43;59;71;;;;;;;;;;;;;;
09/11/2015;6;13;28;32;41;;;;;;;;;;;;;;
10/11/2015;13;25;34;46;61;;;;;;;;;;;;;;
11/11/2015;6;28;47;64;67;;;;;;;;;;;;;;
13/11/2015;2;24;27;48;67;;;;;;;;;;;;;;
13/11/2015;6;24;34;67;74;;;;;;;;;;;;;;
14/11/2015;7;18;43;53;79;;;;;;;;;;;;;;
16/11/2015;7;19;41;43;45;;;;;;;;;;;;;;
17/11/2015;11;13;29;60;76;;;;;;;;;;;;;;
18/11/2015;22;28;45;48;62;;;;;;;;;;;;;;
19/11/2015;29;40;54;69;73;;;;;;;;;;;;;;
20/11/2015;43;44;45;53;74;;;;;;;;;;;;;;
21/11/2015;10;19;33;40;80;;;;;;;;;;;;;;
23/11/2015;5;13;15;45;53;;;;;;;;;;;;;;
24/11/2015;34;39;40;41;69;;;;;;;;;;;;;;
25/11/2015;5;12;22;29;60;;;;;;;;;;;;;;
26/11/2015;13;36;49;69;70;;;;;;;;;;;;;;
27/11/2015;6;10;20;22;75;;;;;;;;;;;;;;
28/11/2015;12;21;49;56;73;;;;;;;;;;;;;;
30/11/2015;10;54;56;66;80;;;;;;;;;;;;;;
01/12/2015;19;26;61;74;79;;;;;;;;;;;;;;
02/12/2015;16;29;31;47;69;;;;;;;;;;;;;;
03/12/2015;19;24;37;49;74;;;;;;;;;;;;;;
04/12/2015;12;26;48;52;61;;;;;;;;;;;;;;
05/12/2015;31;49;56;62;66;;;;;;;;;;;;;;
07/12/2015;11;19;36;37;40;;;;;;;;;;;;;;
08/12/2015;4;13;16;49;74;;;;;;;;;;;;;;
09/12/2015;10;38;53;54;67;;;;;;;;;;;;;;
10/12/2015;21;31;39;56;61;;;;;;;;;;;;;;
11/12/2015;23;38;42;49;79;;;;;;;;;;;;;;
12/12/2015;19;21;55;63;70;;;;;;;;;;;;;;
14/12/2015;27;39;56;73;76;;;;;;;;;;;;;;
15/12/2015;33;34;43;47;57;;;;;;;;;;;;;;
16/12/2015;9;10;23;24;63;;;;;;;;;;;;;;
17/12/2015;36;46;57;61;72;;;;;;;;;;;;;;
18/12/2015;23;36;65;70;80;;;;;;;;;;;;;;
19/12/2015;7;33;56;59;64;;;;;;;;;;;;;;
21/12/2015;18;23;40;70;73;;;;;;;;;;;;;;
22/12/2015;11;17;38;39;72;;;;;;;;;;;;;;
23/12/2015;8;41;42;53;75;;;;;;;;;;;;;;
24/12/2015;14;18;25;75;76;;;;;;;;;;;;;;
26/12/2015;5;6;8;28;48;;;;;;;;;;;;;;
28/12/2015;9;34;59;61;79;;;;;;;;;;;;;;
29/12/2015;32;47;53;60;65;;;;;;;;;;;;;;
30/12/2015;27;37;39;53;60;;;;;;;;;;;;;;
31/12/2015;47;50;63;71;72;;;;;;;;;;;;;;
02/01/2016;16;17;18;34;55;;;;;;;;;;;;;;
04/01/2016;6;21;63;65;73;;;;;;;;;;;;;;
05/01/2016;23;37;50;53;54;;;;;;;;;;;;;;
06/01/2016;22;30;44;64;80;;;;;;;;;;;;;;
07/01/2016;2;50;59;69;72;;;;;;;;;;;;;;
08/01/2016;14;33;39;58;74;;;;;;;;;;;;;;
09/01/2016;9;15;27;28;61;;;;;;;;;;;;;;
11/01/2016;5;36;45;47;61;;;;;;;;;;;;;;
12/01/2016;25;38;57;59;68;;;;;;;;;;;;;;
13/01/2016;9;35;55;69;70;;;;;;;;;;;;;;
14/01/2016;2;5;16;35;65;;;;;;;;;;;;;;
15/01/2016;9;21;24;27;69;;;;;;;;;;;;;;
16/01/2016;4;6;26;36;55;;;;;;;;;;;;;;
18/01/2016;3;50;60;67;77;;;;;;;;;;;;;;
19/01/2016;15;33;56;63;77;;;;;;;;;;;;;;
20/01/2016;14;31;37;38;78;;;;;;;;;;;;;;
21/01/2016;24;31;36;39;72;;;;;;;;;;;;;;
22/01/2016;22;24;45;49;64;;;;;;;;;;;;;;
23/01/2016;30;37;40;72;79;;;;;;;;;;;;;;
25/01/2016;11;16;46;48;74;;;;;;;;;;;;;;
26/01/2016;6;13;19;40;64;;;;;;;;;;;;;;
27/01/2016;6;45;50;67;75;;;;;;;;;;;;;;
28/01/2016;3;23;28;40;63;;;;;;;;;;;;;;
29/01/2016;1;25;37;41;80;;;;;;;;;;;;;;
30/01/2016;2;25;26;29;38;;;;;;;;;;;;;;
01/02/2016;10;22;25;70;79;;;;;;;;;;;;;;
02/02/2016;17;21;27;46;63;;;;;;;;;;;;;;
03/02/2016;7;22;49;52;76;;;;;;;;;;;;;;
04/02/2016;3;6;7;43;55;;;;;;;;;;;;;;
05/02/2016;1;25;27;32;51;;;;;;;;;;;;;;
06/02/2016;24;27;37;45;69;;;;;;;;;;;;;;
10/02/2016;10;14;33;50;62;;;;;;;;;;;;;;
11/02/2016;15;18;44;55;74;;;;;;;;;;;;;;
12/02/2016;5;27;31;35;53;;;;;;;;;;;;;;
13/02/2016;19;28;46;50;58;;;;;;;;;;;;;;
15/02/2016;9;13;21;29;69;;;;;;;;;;;;;;
16/02/2016;9;36;37;39;43;;;;;;;;;;;;;;
17/02/2016;6;24;52;53;69;;;;;;;;;;;;;;
18/02/2016;43;47;48;54;66;;;;;;;;;;;;;;
19/02/2016;9;24;42;58;59;;;;;;;;;;;;;;
20/02/2016;24;41;52;57;77;;;;;;;;;;;;;;
22/02/2016;3;22;41;46;65;;;;;;;;;;;;;;
23/02/2016;34;65;68;69;80;;;;;;;;;;;;;;
24/02/2016;3;16;46;52;59;;;;;;;;;;;;;;
25/02/2016;4;12;32;44;60;;;;;;;;;;;;;;
26/02/2016;5;11;12;55;62;;;;;;;;;;;;;;
27/02/2016;4;6;13;43;64;;;;;;;;;;;;;;
29/02/2016;29;45;55;75;80;;;;;;;;;;;;;;
01/03/2016;10;29;38;56;63;;;;;;;;;;;;;;
02/03/2016;7;37;47;62;80;;;;;;;;;;;;;;
03/03/2016;12;22;27;31;52;;;;;;;;;;;;;;
04/03/2016;24;28;52;53;79;;;;;;;;;;;;;;
05/03/2016;10;35;54;67;75;;;;;;;;;;;;;;
07/03/2016;13;25;69;73;75;;;;;;;;;;;;;;
08/03/2016;6;12;48;54;77;;;;;;;;;;;;;;
09/03/2016;2;18;29;32;55;;;;;;;;;;;;;;
10/03/2016;19;30;36;43;64;;;;;;;;;;;;;;
11/03/2016;5;9;33;63;73;;;;;;;;;;;;;;
12/03/2016;19;45;53;61;64;;;;;;;;;;;;;;
14/03/2016;16;22;38;50;62;;;;;;;;;;;;;;
15/03/2016;5;29;43;48;54;;;;;;;;;;;;;;
16/03/2016;4;7;10;50;61;;;;;;;;;;;;;;
17/03/2016;6;8;19;35;50;;;;;;;;;;;;;;
18/03/2016;1;13;14;21;38;;;;;;;;;;;;;;
19/03/2016;5;9;15;40;42;;;;;;;;;;;;;;
21/03/2016;37;40;43;70;79;;;;;;;;;;;;;;
22/03/2016;25;28;37;61;80;;;;;;;;;;;;;;
23/03/2016;3;24;66;69;70;;;;;;;;;;;;;;
24/03/2016;10;20;42;62;72;;;;;;;;;;;;;;
26/03/2016;12;25;32;39;76;;;;;;;;;;;;;;
28/03/2016;38;41;50;51;72;;;;;;;;;;;;;;
29/03/2016;9;11;16;58;63;;;;;;;;;;;;;;
30/03/2016;6;17;20;53;78;;;;;;;;;;;;;;
31/03/2016;7;10;38;46;55;;;;;;;;;;;;;;
01/04/2016;15;22;32;49;58;;;;;;;;;;;;;;
02/04/2016;5;26;37;38;76;;;;;;;;;;;;;;
04/04/2016;42;56;60;62;68;;;;;;;;;;;;;;
05/04/2016;17;18;23;42;76;;;;;;;;;;;;;;
06/04/2016;1;15;17;31;67;;;;;;;;;;;;;;
07/04/2016;26;27;30;34;63;;;;;;;;;;;;;;
08/04/2016;22;51;52;70;71;;;;;;;;;;;;;;
09/04/2016;11;18;66;69;78;;;;;;;;;;;;;;
11/04/2016;6;12;17;52;78;;;;;;;;;;;;;;
12/04/2016;2;15;29;69;80;;;;;;;;;;;;;;
13/04/2016;12;19;66;68;75;;;;;;;;;;;;;;
14/04/2016;17;27;30;41;44;;;;;;;;;;;;;;
15/04/2016;2;17;29;34;68;;;;;;;;;;;;;;
16/04/2016;12;13;33;61;80;;;;;;;;;;;;;;
18/04/2016;7;19;42;61;76;;;;;;;;;;;;;;
19/04/2016;4;12;17;70;75;;;;;;;;;;;;;;
20/04/2016;12;17;27;38;78;;;;;;;;;;;;;;
22/04/2016;13;18;28;62;73;;;;;;;;;;;;;;
23/04/2016;39;47;52;53;55;;;;;;;;;;;;;;
25/04/2016;2;7;18;60;71;;;;;;;;;;;;;;
26/04/2016;30;49;70;71;79;;;;;;;;;;;;;;
27/04/2016;22;24;29;32;80;;;;;;;;;;;;;;
28/04/2016;2;15;37;46;52;;;;;;;;;;;;;;
29/04/2016;15;27;40;51;64;;;;;;;;;;;;;;
30/04/2016;2;34;43;75;78;;;;;;;;;;;;;;
02/05/2016;8;35;51;62;67;;;;;;;;;;;;;;
03/05/2016;10;24;26;64;75;;;;;;;;;;;;;;
04/05/2016;15;24;57;61;74;;;;;;;;;;;;;;
05/05/2016;17;18;56;61;62;;;;;;;;;;;;;;
06/05/2016;3;14;15;37;43;;;;;;;;;;;;;;
07/05/2016;1;52;57;69;79;;;;;;;;;;;;;;
09/05/2016;31;35;37;56;67;;;;;;;;;;;;;;
10/05/2016;8;34;35;48;76;;;;;;;;;;;;;;
11/05/2016;24;26;34;68;72;;;;;;;;;;;;;;
12/05/2016;8;21;35;59;67;;;;;;;;;;;;;;
13/05/2016;2;53;59;70;80;;;;;;;;;;;;;;
14/05/2016;12;26;67;71;78;;;;;;;;;;;;;;
16/05/2016;10;28;57;75;80;;;;;;;;;;;;;;
17/05/2016;6;28;31;33;71;;;;;;;;;;;;;;
18/05/2016;36;56;58;64;74;;;;;;;;;;;;;;
19/05/2016;31;58;59;67;71;;;;;;;;;;;;;;
